title_id,average_rating,num_votes
tt0037678,5.9,884
tt0037680,6.5,321
tt0037685,5.8,206
tt0037690,6.5,676
tt0037691,7.1,5244
tt0037692,5.2,182
tt0037701,5.3,253
tt0037702,6.3,1393
tt0037711,5.3,724
tt0037714,6.2,161
tt0037721,5.9,311
tt0037722,5.9,915
tt0037735,5.2,316
tt0037736,5.7,202
tt0037737,6.3,189
tt0037746,6.6,631
tt0037748,6.5,213
tt0037749,6.6,1138
tt0037756,6.6,390
tt0037761,7.4,2689
tt0037767,6.1,565
tt0037769,6.4,676
tt0037771,6.7,1323
tt0037776,6.3,383
tt0037785,6.1,146
tt0037786,5.7,160
tt0037790,6.7,1268
tt0037791,6.7,764
tt0037793,5.8,5163
tt0037794,7.3,4715
tt0037795,6.7,2812
tt0037798,2.5,2952
tt0037799,6.4,147
tt0037800,7.5,8422
tt0037801,6.1,181
tt0037803,6.1,461
tt0037811,6.2,229
tt0037816,6.7,369
tt0037820,6.5,4378
tt0037822,6.0,177
tt0037823,6.9,479
tt0037824,7.8,9556
tt0037826,6.4,1185
tt0037829,6.5,190
tt0037832,6.3,959
tt0037837,5.2,360
tt0037840,6.9,182
tt0037843,6.4,516
tt0037848,6.6,251
tt0037849,7.0,714
tt0037855,6.7,132
tt0037858,5.9,337
tt0037859,6.8,1859
tt0037865,7.6,11639
tt0037866,6.6,162
tt0037870,6.9,377
tt0037871,6.7,403
tt0037884,7.9,35231
tt0037885,7.1,1521
tt0037892,5.6,201
tt0037893,5.8,206
tt0037895,7.0,142
tt0037906,6.4,165
tt0037907,6.6,339
tt0037913,8.0,24239
tt0037917,6.4,132
tt0037918,5.8,203
tt0037923,6.9,447
tt0037930,5.4,324
tt0037931,7.1,1743
tt0037932,7.1,2872
tt0037936,7.0,236
tt0037939,7.2,1912
tt0037943,6.2,232
tt0037946,6.3,295
tt0037950,6.5,353
tt0037954,7.3,4548
tt0037960,5.4,393
tt0037963,7.6,1931
tt0037966,6.4,365
tt0037972,6.5,238
tt0037980,7.1,1176
tt0037981,7.5,943
tt0037985,5.3,302
tt0037988,7.5,12503
tt0037989,6.1,613
tt0037990,6.6,471
tt0037991,6.6,449
tt0037997,6.3,548
tt0038000,7.3,1424
tt0038007,6.4,169
tt0038008,6.9,3504
tt0038017,6.6,669
tt0038026,7.0,1414
tt0038032,7.2,3377
tt0038033,5.9,325
tt0038034,4.9,157
tt0038038,6.9,693
tt0038040,6.7,945
tt0038043,6.7,321
tt0038045,6.2,224
tt0038046,5.6,279
tt0038047,6.5,216
tt0038048,6.3,1515
tt0038053,6.5,1298
tt0038055,5.0,188
tt0038056,6.5,1368
tt0038057,7.8,15574
tt0038071,5.4,190
tt0038080,6.6,1109
tt0038083,5.9,252
tt0038084,6.2,478
tt0038091,5.0,224
tt0038097,6.5,813
tt0038104,6.7,1382
tt0038107,7.1,3217
tt0038108,6.4,1667
tt0038109,7.5,46533
tt0038110,5.9,151
tt0038116,7.0,3799
tt0038119,6.4,646
tt0038120,7.2,3186
tt0038123,6.8,1642
tt0038124,6.6,554
tt0038126,6.2,958
tt0038129,6.1,591
tt0038134,6.2,165
tt0038146,7.0,321
tt0038151,6.4,2382
tt0038155,6.8,171
tt0038161,6.8,293
tt0038163,6.3,249
tt0038164,5.9,175
tt0038165,6.1,572
tt0038166,6.4,13244
tt0038170,6.5,760
tt0038172,6.4,342
tt0038178,6.3,900
tt0038182,6.7,3696
tt0038190,8.0,7479
tt0038196,6.3,363
tt0038197,6.1,171
tt0038199,6.5,973
tt0038205,6.0,429
tt0038206,7.5,740
tt0038212,5.8,162
tt0038213,7.4,1999
tt0038214,6.0,423
tt0038219,7.4,285
tt0038228,6.6,147
tt0038230,6.3,475
tt0038235,7.0,3461
tt0038238,7.3,1444
tt0038239,6.6,1161
tt0038241,6.1,264
tt0038243,5.7,262
tt0038245,5.8,267
tt0038246,2.9,635
tt0038250,6.8,1383
tt0038256,6.7,2202
tt0038258,5.9,327
tt0038259,6.7,5808
tt0038260,7.0,2092
tt0038262,5.9,970
tt0038263,6.5,212
tt0038268,6.0,2202
tt0038270,5.3,787
tt0038275,6.3,179
tt0038279,6.9,2780
tt0038281,6.5,192
tt0038284,6.2,926
tt0038285,5.2,166
tt0038289,7.0,1403
tt0038300,6.8,2620
tt0038303,7.0,2298
tt0038310,6.0,177
tt0038319,6.8,484
tt0038321,6.3,702
tt0038324,5.8,366
tt0038326,5.8,463
tt0038327,6.8,329
tt0038334,7.0,908
tt0038338,6.6,2549
tt0038341,6.9,313
tt0038342,6.7,258
tt0038343,6.8,3687
tt0038346,6.4,793
tt0038347,5.2,165
tt0038348,7.9,25439
tt0038354,6.3,254
tt0038355,7.9,82389
tt0038360,7.0,2983
tt0038361,5.7,255
tt0038363,7.1,6371
tt0038367,6.7,197
tt0038368,6.7,182
tt0038370,6.4,1360
tt0038377,6.3,310
tt0038378,6.4,334
tt0038381,6.2,144
tt0038382,5.8,270
tt0038383,6.1,413
tt0038387,4.4,1368
tt0038390,6.3,2742
tt0038392,6.2,897
tt0038394,6.4,187
tt0038395,6.9,2137
tt0038396,7.0,1005
tt0038401,5.2,158
tt0038402,5.4,261
tt0038406,6.2,362
tt0038409,6.6,1839
tt0038411,6.7,239
tt0038415,5.3,229
tt0038416,6.3,216
tt0038417,6.6,2797
tt0038418,6.1,348
tt0038419,7.5,3198
tt0038420,6.6,368
tt0038424,6.8,267
tt0038427,6.3,1498
tt0038429,6.5,1417
tt0038430,6.2,279
tt0038433,6.7,230
tt0038434,5.9,438
tt0038435,6.9,424
tt0038449,6.4,1120
tt0038452,6.6,1202
tt0038453,7.1,4213
tt0038455,7.1,4717
tt0038458,6.8,1764
tt0038461,7.1,3416
tt0038462,6.8,1570
tt0038466,4.9,223
tt0038468,6.6,1424
tt0038470,4.5,219
tt0038471,5.9,279
tt0038472,6.9,162
tt0038474,6.6,877
tt0038476,7.0,770
tt0038477,6.6,1269
tt0038478,6.0,1211
tt0038480,5.3,215
tt0038482,7.5,387
tt0038484,6.4,233
tt0038492,7.0,4258
tt0038494,6.8,5758
tt0038497,6.6,180
tt0038498,6.8,214
tt0038499,6.8,8364
tt0038505,6.1,756
tt0038510,7.7,772
tt0038514,5.0,340
tt0038517,5.9,298
tt0038518,6.4,415
tt0038519,6.5,463
tt0038520,6.7,209
tt0038524,5.6,571
tt0038529,4.5,246
tt0038531,4.9,456
tt0038532,6.4,129
tt0038533,7.2,215
tt0038537,6.4,412
tt0038547,6.7,209
tt0038549,5.8,364
tt0038559,7.6,30735
tt0038574,7.8,23095
tt0038575,5.2,197
tt0038577,7.5,4692
tt0038578,7.0,912
tt0038589,7.1,3834
tt0038592,6.0,712
tt0038593,6.3,141
tt0038598,6.5,250
tt0038606,6.1,446
tt0038611,6.2,244
tt0038613,7.1,263
tt0038615,6.2,574
tt0038621,6.2,931
tt0038622,7.3,4247
tt0038629,6.5,303
tt0038631,6.8,207
tt0038632,6.1,187
tt0038636,6.3,299
tt0038640,6.0,413
tt0038643,5.9,173
tt0038646,6.6,135
tt0038648,6.6,173
tt0038650,8.6,420512
tt0038652,6.1,184
tt0038661,7.3,1571
tt0038662,6.4,133
tt0038663,6.5,194
tt0038665,6.4,251
tt0038666,7.1,440
tt0038668,6.6,1115
tt0038669,7.8,20165
tt0038675,6.4,2840
tt0038676,5.6,175
tt0038680,6.3,319
tt0038688,6.8,222
tt0038691,6.8,185
tt0038694,6.8,1259
tt0038699,6.3,360
tt0038700,7.2,2514
tt0038703,6.1,159
tt0038704,5.9,676
tt0038705,6.2,146
tt0038706,7.0,140
tt0038711,6.7,194
tt0038714,6.4,217
tt0038715,6.0,341
tt0038718,6.3,4014
tt0038721,6.8,958
tt0038727,7.2,775
tt0038728,6.4,344
tt0038731,5.6,222
tt0038733,8.1,20816
tt0038739,6.3,205
tt0038747,6.9,520
tt0038752,6.0,192
tt0038753,6.0,287
tt0038761,6.1,258
tt0038762,7.8,22496
tt0038764,6.5,490
tt0038765,7.0,1407
tt0038766,6.5,491
tt0038773,6.7,973
tt0038774,6.7,895
tt0038776,6.1,2789
tt0038777,7.0,6498
tt0038778,5.4,167
tt0038779,5.9,148
tt0038780,7.0,1507
tt0038782,6.5,1429
tt0038784,7.4,202
tt0038787,8.0,96840
tt0038788,5.6,199
tt0038794,6.7,423
tt0038795,6.4,665
tt0038802,6.4,452
tt0038810,6.9,259
tt0038813,7.5,329
tt0038821,6.6,445
tt0038824,8.0,1759
tt0038826,6.8,228
tt0038830,6.5,128
tt0038831,5.3,139
tt0038832,6.0,124
tt0038839,6.5,258
tt0038841,7.1,123
tt0038842,6.6,224
tt0038853,7.1,1137
tt0038854,7.5,19651
tt0038863,6.6,237
tt0038870,6.9,207
tt0038873,7.4,5736
tt0038877,5.1,163
tt0038878,6.0,146
tt0038889,6.1,164
tt0038890,8.1,24849
tt0038891,6.7,164
tt0038905,5.9,255
tt0038908,6.7,985
tt0038911,6.6,199
tt0038913,8.0,7031
tt0038916,6.5,600
tt0038917,6.4,401
tt0038922,6.5,408
tt0038924,6.8,1795
tt0038926,5.6,217
tt0038927,6.0,313
tt0038928,6.0,197
tt0038929,6.7,692
tt0038934,5.3,2540
tt0038937,6.3,2619
tt0038938,6.1,236
tt0038948,7.2,1085
tt0038955,6.7,394
tt0038956,6.4,136
tt0038958,6.3,1222
tt0038959,6.6,403
tt0038965,7.1,2665
tt0038968,5.6,147
tt0038969,7.1,13271
tt0038970,7.0,266
tt0038973,5.8,237
tt0038974,5.9,211
tt0038975,7.4,9551
tt0038976,6.0,482
tt0038979,5.9,151
tt0038982,6.3,412
tt0038984,7.3,3527
tt0038986,6.3,692
tt0038988,7.4,9092
tt0038990,6.6,1949
tt0038991,7.4,25377
tt0039000,6.4,666
tt0039001,5.9,235
tt0039003,5.2,376
tt0039004,6.9,512
tt0039011,6.2,2243
tt0039017,6.8,5777
tt0039020,6.6,285
tt0039023,6.0,279
tt0039026,6.5,278
tt0039029,7.0,2030
tt0039031,6.6,340
tt0039032,6.0,141
tt0039036,6.8,1213
tt0039037,7.7,3226
tt0039038,6.0,289
tt0039040,7.7,2657
tt0039041,7.4,2489
tt0039047,7.9,617
tt0039053,6.3,498
tt0039054,6.6,564
tt0039055,6.4,511
tt0039056,6.9,493
tt0039061,7.3,246
tt0039066,6.5,2856
tt0039067,6.1,263
tt0039073,6.3,285
tt0039074,7.1,1230
tt0039076,5.3,266
tt0039080,7.2,2068
tt0039082,6.4,1101
tt0039087,7.3,253
tt0039090,7.1,3257
tt0039095,6.8,480
tt0039098,5.6,145
tt0039101,5.6,1104
tt0039110,6.5,1619
tt0039111,7.2,5646
tt0039112,6.8,164
tt0039114,6.0,295
tt0039116,6.5,3086
tt0039118,6.2,179
tt0039127,6.5,201
tt0039132,6.5,133
tt0039133,4.7,189
tt0039135,6.6,604
tt0039150,7.0,193
tt0039152,6.9,5570
tt0039154,7.4,339
tt0039155,7.3,881
tt0039157,6.1,149
tt0039158,6.3,253
tt0039160,5.7,326
tt0039169,7.2,8282
tt0039170,6.0,366
tt0039174,5.8,169
tt0039178,6.7,592
tt0039180,5.7,357
tt0039187,5.6,195
tt0039188,5.6,259
tt0039190,7.6,15780
tt0039191,6.3,178
tt0039192,7.8,23286
tt0039193,6.1,363
tt0039194,5.7,189
tt0039195,6.7,813
tt0039196,6.2,177
tt0039197,6.7,162
tt0039198,4.9,166
tt0039200,6.8,207
tt0039201,6.5,186
tt0039202,6.5,180
tt0039203,6.7,167
tt0039204,7.6,4673
tt0039208,7.2,4245
tt0039211,7.2,5059
tt0039213,6.7,179
tt0039215,7.1,174
tt0039216,6.2,307
tt0039217,6.5,1031
tt0039220,7.3,5568
tt0039224,7.6,9682
tt0039226,6.9,1975
tt0039230,6.0,286
tt0039231,6.2,449
tt0039233,7.0,204
tt0039234,6.6,203
tt0039235,6.4,516
tt0039236,5.9,246
tt0039242,6.5,372
tt0039243,6.9,1893
tt0039244,6.3,324
tt0039245,5.9,176
tt0039250,6.4,990
tt0039255,6.5,158
tt0039260,6.4,503
tt0039262,6.0,537
tt0039266,5.9,572
tt0039277,6.2,1261
tt0039279,6.0,301
tt0039281,6.6,184
tt0039283,5.8,238
tt0039288,6.6,1380
tt0039293,6.2,586
tt0039296,6.5,180
tt0039297,6.7,258
tt0039299,6.6,156
tt0039301,6.2,215
tt0039302,7.5,18548
tt0039304,6.7,256
tt0039305,7.1,7207
tt0039306,6.9,850
tt0039307,7.2,514
tt0039308,6.8,730
tt0039309,6.8,197
tt0039310,6.9,156
tt0039311,6.7,1437
tt0039312,6.1,712
tt0039313,6.8,2084
tt0039317,6.9,827
tt0039318,5.5,130
tt0039320,6.2,1616
tt0039321,5.9,973
tt0039323,7.1,252
tt0039324,6.5,1283
tt0039330,6.9,160
tt0039335,7.0,3333
tt0039337,6.2,1363
tt0039340,6.8,846
tt0039341,7.1,334
tt0039342,6.1,142
tt0039344,7.0,433
tt0039349,7.0,2598
tt0039351,7.1,163
tt0039357,6.0,544
tt0039360,6.6,464
tt0039361,5.7,131
tt0039365,5.6,543
tt0039368,6.1,164
tt0039370,7.3,2479
tt0039372,6.4,1476
tt0039377,5.9,533
tt0039382,7.0,189
tt0039389,6.1,212
tt0039390,5.4,117
tt0039391,6.6,1346
tt0039394,6.6,496
tt0039396,7.0,1653
tt0039398,7.0,382
tt0039402,6.3,2270
tt0039404,6.5,7700
tt0039405,6.8,160
tt0039409,6.4,248
tt0039410,6.6,917
tt0039416,7.3,15577
tt0039417,7.9,11570
tt0039419,6.1,148
tt0039420,7.9,17829
tt0039421,5.9,316
tt0039423,7.2,456
tt0039424,6.9,145
tt0039428,6.7,1097
tt0039431,6.9,2496
tt0039434,5.9,789
tt0039437,6.8,1532
tt0039438,6.3,518
tt0039439,6.3,212
tt0039441,6.3,685
tt0039442,6.3,149
tt0039447,6.3,304
tt0039451,5.3,134
tt0039453,6.7,454
tt0039456,6.0,374
tt0039460,5.8,270
tt0039461,6.3,394
tt0039463,6.5,131
tt0039464,7.0,1628
tt0039472,6.0,428
tt0039473,6.8,134
tt0039477,6.7,1542
tt0039478,6.8,1495
tt0039479,6.1,559
tt0039482,7.0,2637
tt0039483,6.6,178
tt0039484,6.6,250
tt0039485,6.5,674
tt0039486,6.3,585
tt0039490,7.4,311
tt0039492,6.7,703
tt0039495,6.5,139
tt0039496,5.7,167
tt0039500,6.6,691
tt0039501,6.5,843
tt0039502,7.6,4084
tt0039503,6.0,233
tt0039504,7.1,845
tt0039509,6.5,328
tt0039511,6.7,148
tt0039512,7.2,217
tt0039515,6.8,1759
tt0039516,6.8,285
tt0039530,5.4,143
tt0039531,6.5,416
tt0039539,7.4,389
tt0039543,6.5,238
tt0039545,6.6,5295
tt0039550,6.9,364
tt0039554,5.5,138
tt0039556,7.0,801
tt0039563,7.7,1130
tt0039566,7.2,5105
tt0039568,5.9,151
tt0039574,6.1,406
tt0039579,5.9,214
tt0039581,6.6,1520
tt0039582,5.7,165
tt0039583,6.9,1074
tt0039586,5.9,244
tt0039587,6.8,155
tt0039589,7.0,3379
tt0039591,6.6,829
tt0039594,6.1,204
tt0039595,6.5,1562
tt0039600,6.1,195
tt0039607,6.8,141
tt0039615,7.0,849
tt0039619,6.4,439
tt0039625,6.1,252
tt0039627,6.8,416
tt0039628,7.9,43992
tt0039631,7.9,16720
tt0039632,7.0,784
tt0039634,6.5,647
tt0039636,6.4,1079
tt0039645,6.8,3266
tt0039647,6.4,397
tt0039649,5.9,143
tt0039650,6.3,143
tt0039651,7.7,1820
tt0039655,6.7,543
tt0039656,6.5,273
tt0039657,6.9,754
tt0039659,6.4,508
tt0039660,5.8,386
tt0039666,7.1,1638
tt0039668,7.9,1018
tt0039676,7.1,1227
tt0039677,7.7,9614
tt0039678,6.1,172
tt0039682,6.8,390
tt0039686,6.2,719
tt0039688,6.4,246
tt0039689,8.0,34785
tt0039694,6.5,10771
tt0039698,6.5,1144
tt0039701,5.8,144
tt0039702,5.9,129
tt0039716,6.8,263
tt0039725,7.2,5116
tt0039730,6.5,339
tt0039735,6.7,691
tt0039737,7.2,3059
tt0039739,7.8,5375
tt0039743,3.6,811
tt0039745,6.4,164
tt0039748,6.7,1543
tt0039750,6.7,1502
tt0039757,6.8,3665
tt0039761,6.9,939
tt0039768,7.3,2857
tt0039772,6.8,555
tt0039776,7.0,3232
tt0039780,6.1,146
tt0039783,6.9,550
tt0039784,6.6,194
tt0039787,6.3,193
tt0039792,6.5,137
tt0039793,7.2,219
tt0039797,6.8,411
tt0039800,4.0,1505
tt0039806,6.3,2082
tt0039808,7.0,6054
tt0039810,6.6,151
tt0039811,6.5,567
tt0039815,6.0,354
tt0039816,5.8,158
tt0039819,6.4,436
tt0039820,5.6,543
tt0039821,6.7,186
tt0039822,7.6,4657
tt0039823,7.1,513
tt0039825,6.5,1565
tt0039826,6.2,1996
tt0039829,6.4,516
tt0039834,6.4,1675
tt0039840,6.4,1389
tt0039842,7.0,435
tt0039846,7.0,189
tt0039847,6.7,437
tt0039848,6.2,115
tt0039850,6.7,987
tt0039852,6.5,208
tt0039853,7.0,4766
tt0039861,6.3,185
tt0039865,5.8,256
tt0039871,7.2,3005
tt0039873,6.5,228
tt0039881,7.0,3453
tt0039883,6.9,350
tt0039887,6.2,2062
tt0039892,6.3,674
tt0039893,6.4,193
tt0039895,7.2,1482
tt0039896,7.2,2499
tt0039897,4.5,179
tt0039898,5.9,393
tt0039901,6.1,128
tt0039908,6.2,664
tt0039912,6.2,1055
tt0039926,6.8,3869
tt0039927,6.2,1448
tt0039935,6.4,246
tt0039936,6.9,152
tt0039937,6.8,1133
tt0039938,6.5,457
tt0039941,7.1,2759
tt0039947,6.9,856
tt0039949,7.7,911
tt0039951,6.4,415
tt0039954,7.1,450
tt0039960,5.5,217
tt0039966,7.0,201
tt0039969,6.8,686
tt0039973,7.1,933
tt0039975,6.9,271
tt0039981,6.6,134
tt0039982,6.7,376
tt0039984,6.6,141
tt0039986,6.2,339
tt0039987,2.7,493
tt0039994,6.5,137
tt0039998,6.7,1119
tt0039999,6.2,122
tt0040000,6.4,2123
tt0040002,6.7,429
tt0040003,4.7,169
tt0040009,7.4,308
tt0040012,7.1,454
tt0040016,7.2,148
tt0040064,7.1,8929
tt0040067,7.4,375
tt0040068,7.4,16736
tt0040071,6.8,832
tt0040072,7.0,672
tt0040076,7.0,2967
tt0040077,6.8,143
tt0040080,6.4,556
tt0040082,6.6,664
tt0040087,7.4,1810
tt0040089,5.8,224
tt0040090,6.6,259
tt0040092,7.0,1586
tt0040096,7.2,311
tt0040097,6.2,239
tt0040098,6.7,2577
tt0040100,7.4,164
tt0040102,7.1,492
tt0040104,7.3,959
tt0040106,5.7,146
tt0040107,6.0,308
tt0040109,6.4,1488
tt0040112,6.4,145
tt0040113,6.4,138
tt0040114,6.8,218
tt0040137,6.8,832
tt0040141,6.2,723
tt0040142,5.3,1049
tt0040148,6.9,195
tt0040153,6.6,878
tt0040154,5.9,156
tt0040155,6.8,3051
tt0040156,7.2,172
tt0040158,6.7,245
tt0040159,6.4,257
tt0040160,7.7,8184
tt0040166,6.2,330
tt0040167,6.3,398
tt0040173,6.7,164
tt0040174,6.6,177
tt0040175,6.9,2644
tt0040178,6.5,965
tt0040183,5.3,272
tt0040185,6.7,2790
tt0040186,5.3,152
tt0040187,6.3,417
tt0040189,5.9,231
tt0040197,7.3,261
tt0040202,7.4,8439
tt0040210,6.6,381
tt0040214,6.0,465
tt0040221,7.0,3560
tt0040223,7.0,413
tt0040229,6.4,259
tt0040237,6.0,137
tt0040242,7.3,1983
tt0040245,6.7,775
tt0040246,6.5,472
tt0040249,6.0,213
tt0040254,4.9,221
tt0040257,7.2,2676
tt0040267,5.7,209
tt0040268,5.5,137
tt0040270,6.3,1442
tt0040271,6.6,1196
tt0040273,6.7,274
tt0040276,6.8,165
tt0040281,6.6,266
tt0040287,5.7,183
tt0040288,6.9,238
tt0040292,7.6,242
tt0040296,6.1,384
tt0040300,7.4,119
tt0040302,5.5,156
tt0040305,6.8,219
tt0040308,7.4,9309
tt0040309,6.1,177
tt0040315,6.7,227
tt0040317,6.1,1610
tt0040321,7.2,1114
tt0040325,6.6,337
tt0040328,6.2,221
tt0040330,6.4,329
tt0040333,6.5,138
tt0040335,7.3,906
tt0040336,6.6,177
tt0040338,7.7,8237
tt0040339,6.7,150
tt0040341,7.8,302
tt0040342,6.4,211
tt0040347,6.3,375
tt0040349,6.3,163
tt0040352,6.4,241
tt0040353,6.2,748
tt0040355,6.6,220
tt0040364,6.9,213
tt0040365,6.6,190
tt0040366,7.3,6389
tt0040367,7.3,7234
tt0040369,7.5,17148
tt0040370,7.1,812
tt0040379,6.9,562
tt0040380,6.7,388
tt0040385,6.1,140
tt0040390,5.8,125
tt0040394,6.2,536
tt0040395,6.4,769
tt0040399,5.8,142
tt0040401,5.3,186
tt0040402,6.1,389
tt0040407,6.8,385
tt0040409,6.0,121
tt0040411,6.1,164
tt0040416,7.6,16157
tt0040418,6.6,2299
tt0040427,7.1,5514
tt0040431,6.2,287
tt0040432,5.5,255
tt0040438,6.7,625
tt0040443,6.7,473
tt0040444,6.8,2576
tt0040446,6.8,912
tt0040452,5.4,145
tt0040455,6.6,495
tt0040457,6.8,561
tt0040458,7.9,5276
tt0040460,6.5,268
tt0040464,6.1,207
tt0040465,6.7,179
tt0040467,6.5,186
tt0040472,6.1,946
tt0040473,6.2,272
tt0040474,6.7,225
tt0040478,6.3,867
tt0040481,7.2,1677
tt0040482,6.3,157
tt0040489,6.4,255
tt0040491,6.4,3146
tt0040495,7.8,4524
tt0040498,6.9,950
tt0040499,7.0,1841
tt0040500,2.1,775
tt0040501,5.9,759
tt0040504,7.0,581
tt0040505,7.5,1388
tt0040506,7.8,38637
tt0040507,6.1,248
tt0040508,5.6,128
tt0040512,6.8,1206
tt0040513,5.2,584
tt0040522,8.3,154746
tt0040525,7.6,28510
tt0040530,2.3,695
tt0040535,5.4,243
tt0040536,8.0,11698
tt0040543,6.1,132
tt0040544,6.4,146
tt0040548,6.9,381
tt0040550,6.6,1786
tt0040552,6.2,1155
tt0040553,6.8,929
tt0040555,5.9,149
tt0040556,6.6,449
tt0040558,7.5,6753
tt0040559,6.7,667
tt0040560,6.7,144
tt0040566,6.7,266
tt0040577,7.2,506
tt0040580,6.3,5552
tt0040582,6.3,1185
tt0040585,5.9,124
tt0040590,6.1,286
tt0040594,6.6,970
tt0040597,6.9,974
tt0040599,6.8,297
tt0040601,7.1,281
tt0040602,6.6,142
tt0040603,5.2,190
tt0040604,6.0,215
tt0040605,6.5,264
tt0040613,7.3,10895
tt0040614,6.4,1155
tt0040615,6.9,197
tt0040619,6.8,169
tt0040622,6.4,1261
tt0040623,7.2,159
tt0040624,6.3,274
tt0040626,5.7,998
tt0040631,5.8,368
tt0040634,6.8,161
tt0040636,7.6,12801
tt0040643,7.1,1172
tt0040644,6.8,128
tt0040646,5.7,228
tt0040647,6.0,606
tt0040651,6.2,325
tt0040652,6.8,1069
tt0040654,5.6,142
tt0040662,7.8,11937
tt0040664,5.8,638
tt0040665,6.0,899
tt0040666,6.5,233
tt0040668,5.8,251
tt0040669,6.6,1284
tt0040671,6.6,239
tt0040674,7.0,314
tt0040679,6.8,4005
tt0040682,6.9,812
tt0040687,5.6,169
tt0040694,6.9,4667
tt0040695,7.2,3344
tt0040696,6.0,167
tt0040703,6.8,152
tt0040705,7.7,6562
tt0040707,7.0,245
tt0040715,7.3,217
tt0040719,6.5,636
tt0040720,7.0,2178
tt0040723,7.2,4457
tt0040724,7.8,29542
tt0040725,8.1,32770
tt0040726,6.4,312
tt0040730,6.1,206
tt0040732,6.3,769
tt0040733,6.3,372
tt0040737,7.6,3932
tt0040738,6.1,203
tt0040740,7.2,2531
tt0040744,6.5,149
tt0040745,7.0,2184
tt0040746,8.0,135307
tt0040751,6.9,1144
tt0040753,6.4,286
tt0040755,7.3,502
tt0040758,6.6,447
tt0040759,6.5,209
tt0040761,7.0,1771
tt0040762,6.0,336
tt0040765,7.8,4127
tt0040766,6.8,4729
tt0040773,6.7,332
tt0040778,6.3,265
tt0040779,6.3,332
tt0040782,6.5,136
tt0040785,6.3,622
tt0040787,6.7,143
tt0040788,6.9,225
tt0040789,6.6,1173
tt0040793,6.8,153
tt0040794,5.8,233
tt0040798,6.8,1660
tt0040799,6.7,434
tt0040801,6.3,198
tt0040802,6.5,271
tt0040804,6.2,178
tt0040805,6.4,308
tt0040806,7.6,7226
tt0040808,6.0,249
tt0040809,6.9,647
tt0040810,6.4,255
tt0040816,6.1,198
tt0040820,6.9,2362
tt0040823,7.4,10515
tt0040825,6.7,516
tt0040829,6.4,1590
tt0040830,7.1,247
tt0040834,7.3,3691
tt0040835,6.6,1191
tt0040837,7.0,147
tt0040840,6.7,128
tt0040843,7.1,2829
tt0040848,5.8,582
tt0040849,6.5,386
tt0040852,7.0,1045
tt0040855,5.9,130
tt0040859,6.9,135
tt0040861,6.5,363
tt0040862,5.8,1975
tt0040865,6.6,646
tt0040866,7.9,4783
tt0040868,6.3,331
tt0040869,5.8,739
tt0040870,6.6,836
tt0040872,7.5,7698
tt0040875,6.2,515
tt0040876,7.2,5952
tt0040877,6.4,148
tt0040884,6.3,1197
tt0040887,6.9,697
tt0040891,6.6,358
tt0040896,6.5,282
tt0040897,8.2,118929
tt0040898,8.0,698
tt0040905,6.7,243
tt0040910,5.8,320
tt0040915,5.8,306
tt0040917,7.3,664
tt0040919,7.6,5058
tt0040920,5.1,596
tt0040925,6.1,219
tt0040928,7.6,551
tt0040934,6.8,1011
tt0040940,6.4,343
tt0040942,7.4,257
tt0040946,6.6,2554
tt0040947,6.4,764
tt0040949,6.9,318
tt0040952,6.6,140
tt0040962,5.9,163
tt0040963,6.5,397
tt0040965,6.7,1193
tt0040966,4.7,271
tt0040970,7.6,1380
tt0040971,6.5,1279
tt0040974,6.6,1421
tt0040976,6.4,1229
tt0040978,7.4,4739
tt0040979,7.7,11203
tt0040980,7.2,1213
tt0040982,6.8,778
tt0040983,6.1,288
tt0040989,7.1,179
tt0041084,6.5,384
tt0041085,6.9,3779
tt0041088,7.5,4872
tt0041089,6.2,527
tt0041090,7.5,20382
tt0041093,6.1,451
tt0041094,7.0,14217
tt0041098,6.2,3684
tt0041107,7.1,901
tt0041109,5.5,134
tt0041111,6.6,194
tt0041113,7.5,14257
tt0041115,5.9,362
tt0041117,6.5,596
tt0041122,5.9,188
tt0041123,7.2,534
tt0041124,6.8,243
tt0041127,6.8,919
tt0041133,5.2,195
tt0041134,6.0,384
tt0041141,7.5,568
tt0041144,6.7,339
tt0041149,5.4,392
tt0041154,8.3,15684
tt0041158,7.0,2983
tt0041161,7.7,621
tt0041162,6.1,1744
tt0041163,7.5,6963
tt0041165,6.1,825
tt0041172,7.0,2429
tt0041175,5.3,222
tt0041176,6.1,194
tt0041177,5.6,136
tt0041178,7.0,4447
tt0041179,5.6,515
tt0041181,6.4,818
tt0041182,6.4,1142
tt0041187,6.0,1033
tt0041188,6.5,190
tt0041189,6.6,198
tt0041190,6.4,542
tt0041195,5.5,184
tt0041196,5.7,306
tt0041198,7.0,2331
tt0041199,6.2,292
tt0041203,6.3,197
tt0041204,6.1,260
tt0041207,6.6,1862
tt0041209,5.6,144
tt0041210,6.5,186
tt0041218,5.8,262
tt0041220,5.9,364
tt0041223,5.8,713
tt0041232,6.8,372
tt0041238,6.3,588
tt0041239,7.4,3976
tt0041243,6.4,321
tt0041246,6.0,139
tt0041247,6.1,491
tt0041248,6.9,130
tt0041251,6.6,361
tt0041252,6.5,834
tt0041253,7.2,2509
tt0041255,6.7,204
tt0041257,7.2,1251
tt0041259,6.6,2304
tt0041260,6.1,886
tt0041263,6.6,837
tt0041264,6.5,145
